交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
rb0912,3700,4036,3700,3873,168,806,114,3893,1630,6351.29
rb1001,3750,4175,3730,3895,164,814,146,3910,2558,10069.37
rb1002,3800,4149,3800,3930,165,316,36,3930,524,2079.23
rb1003,3828,4101,3816,3951,148,2002,996,3976,3804,15270.29
rb1004,3761,4140,3761,3994,146,546,184,3982,822,3267.23
rb1005,3802,4176,3802,4000,98,262,178,4022,538,2173.54
rb1006,4115,4158,4039,4039, ,152,152,4085,326,1336.42
rb小计, ,4176,3622, , ,402508,57568, ,7319442,28072715.76
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr0909,3530,3838,3530,3738,226,27676,-6746,3741,302028,1128112.86
wr0910,3550,3847,3550,3746,191,4256,3750,3749,7014,26582.36
wr0911,3787,3900,3585,3772,166,992,334,3772,1156,4391.21
wr0912,3723,3975,3608,3777,155,1268,1056,3805,1916,7319.78
wr1001,3716,3945,3688,3810,130,298,200,3816,1080,4148.18
wr1002,3798,4000,3693,3878,210,80,18,3872,492,1895.72
wr1003,3788,4050,3766,3880,150,478,198,3898,688,2700.80
wr1004,3848,4073,3805,3925,205,172,146,3924,894,3470.75
wr1005,3930,4115,3785,3908,139,404,404,3901,1100,4381.34
wr1006,3710,4250,3710,3930, ,200,200,3930,580,2313.81
wr小计, ,4250,3530, , ,35824,-440, ,316948,1185316.80
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu0907,3634,3759,3536,3689,163,16740,-6664,3657,27324,99102.57
fu0908,3712,3775,3578,3730,123,14508,-119376,3720,1209118,4485506.09
fu0909,3797,3850,3627,3779,108,107248,69780,3779,4444304,16698242.34
fu0910,3759,3900,3681,3828,112,21890,20292,3829,107466,406722.08
fu0911,3821,3998,3735,3887,121,1134,-202,3884,5028,19294.27
fu0912,3895,3995,3781,3928,108,2314,538,3926,7888,30589.00
fu1001,3950,4062,3720,3978,123,524,30,3976,2556,10091.04
fu1003,4000,4175,3936,4085,185,316,118,4096,700,2829.85
fu1004,4178,4189,3987,4149,199,542,282,4138,1090,4470.45
fu1005,4100,4302,4008,4188,209,298,170,4196,978,4033.60
fu1006,4178,4298,4073,4229, ,214,214,4236,610,2536.95
fu小计, ,4302,3536, , ,165728,-34818, ,5807062,21763418.25
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru0906,14790,15485,14470,14470,40,1750,298,14595,1984,14929.91
ru0907,14860,15575,14300,15005,500,3236,-5034,15075,18750,140860.60
ru0908,14980,15840,14450,15200,625,1540,720,15180,5310,40106.79
ru0909,15020,15945,14545,15320,565,26448,-81846,15365,6852414,52866013.58
ru0910,14865,16085,14565,15430,665,986,-38,15475,16942,129463.83
ru0911,14930,16250,14600,15570,815,143102,125234,15600,7813794,59605474.84
ru1001,15375,16495,14935,16040,1000,11788,8370,16070,77564,605582.69
ru1003,15300,16620,15125,16230,980,898,702,16250,3198,25443.00
ru1004,15200,16670,15200,16250,1055,98,16,16260,626,5017.26
ru1005,15800,16800,15395,16420,1000,338,178,16435,2356,19020.28
ru1006,14850,16550,14845,16480, ,190,190,16500,548,4374.15
ru小计, ,16800,14300, , ,190374,48790, ,14793486,113456286.90
总计, , , , , ,1720422,89684, ,56902570,637147334.43
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,
