交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
rb1408,3476,3520,3331,3371,-143,132,88,3380,256,883.17
rb1409,3511,3540,3369,3391,-120,2784,1232,3391,18378,63439.5
rb1410,3520,3565,3398,3412,-125,1084830,484274,3422,5646924,19606508.75
rb1411,3501,3549,3419,3432,-101,314,-140,3432,248,866.27
rb1412,3510,3582,3456,3456,-107,180,6,3469,328,1153.45
rb1501,3554,3615,3466,3485,-90,59170,51362,3490,86836,307026.11
rb1502,3532,3581,3467,3473,3473,132,132,3506,154,540.23
rb小计, ,3615,3002, , ,2264726,547290, ,23229200,79170009.84
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1404, , , ,3580,0,2,0,3580,0,0
wr1405,3652,3652,3400,3513,-3,4,0,3513,92,323.21
wr1406,3395,3497,3395,3497,57,0,0,3497,4,13.78
wr1408,3478,3500,3352,3440,137,2,2,3431,16,54.65
wr1409,3590,3590,3338,3447,-175,12,4,3426,48,167.8
wr小计, ,3652,3338, , ,20,6, ,160,559.44
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1403, , , ,4681,815,2,0,4681,0,0
fu1404,4100,4100,4100,4100,72,12,0,4100,2,41
fu1405,4036,4232,3835,4000,34,8,4,3976,28,561.63
fu1406, , , ,4299,42,2,0,4299,0,0
fu1408,4732,4732,4013,4013,-455,6,-4,4013,20,426.87
fu1409,4286,4513,4084,4297,11,0,-2,4297,26,558.6
fu1411,4392,4534,4208,4208,-363,6,-8,4209,20,435.93
fu小计, ,4732,3835, , ,36,-10, ,96,2024.03
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1403,15280,16075,14095,14250,-1030,1640,640,14375,6512,95373.29
ru1404,15520,16215,14235,14375,-995,832,392,14520,2556,38321.42
ru1405,15375,16410,14210,14500,-980,161910,-45008,14580,7098104,110115558.7
ru1406,15645,16490,14435,14665,-930,430,-56,14730,3350,53174.29
ru1407,15800,16610,14500,14765,-965,370,-184,14820,1074,16825.16
ru1408,15890,16695,14500,14835,-975,2712,654,14895,9546,148671.17
ru1409,15830,16915,14620,14980,-945,189736,107412,15040,4176208,65482464.86
ru1410,16050,16950,14800,15085,-925,442,180,15120,992,15674.91
ru1411,16000,16965,14775,15070,-905,2450,928,15165,4296,67222.6
ru1501,16995,17790,15715,16285,-610,12998,9778,16325,98812,1628645.4
ru小计, ,17790,14095, , ,373520,74736, ,11401450,177661931.8
总计, , , , , ,4681870,1053658, ,89807922,789658098.6
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
上期有色金属指数,2881.18,2895.39,2774.81,2793.02,-85.22,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
