交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
au1101,258.80,272.30,256.00,267.00,8.90,58,16,267.20,420,11166.26
au1102,259.88,277.93,256.38,266.65,7.87,92,66,266.22,886,23588.53
au1103,260.49,271.51,256.12,267.00,7.37,28,-10,267.00,146,3873.69
au1104,260.00,273.60,255.90,267.00,8.60,58,54,267.00,304,8071.55
au1105,260.90,266.49,260.90,265.60, ,6,6,265.60,44,1159.09
au小计, ,277.93,252.05, , ,52568,-5546, ,935908,24831876.23
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1005,4290,4316,3901,3915,-375,26400,-622,3941,28042,117459.28
rb1006,4366,4399,3932,3989,-392,7440,-19526,4026,67566,281039.72
rb1007,4408,4452,3954,4030,-415,7058,-1128,4053,25076,104464.19
rb1008,4460,4509,3980,4071,-409,17000,10834,4092,51396,215498.85
rb1009,4530,4578,4043,4130,-411,26228,10514,4150,90544,386402.46
rb1010,4616,4679,4138,4215,-420,1216832,46598,4237,59330712,258217669.17
rb1011,4640,4696,4164,4227,-424,24128,-366,4242,54986,240737.63
rb1012,4667,4714,4034,4249,-428,20532,1398,4264,28768,125645.67
rb1101,4710,4782,4252,4327,-408,57082,14666,4350,610528,2743890.40
rb1102,4738,4808,4200,4355,-401,10624,14,4369,20070,89790.67
rb1103,4788,4844,4355,4426,-373,6984,-798,4420,8926,40551.42
rb1104,4800,4863,4423,4480,-338,3940,420,4483,10312,47610.27
rb1105,4432,4619,4432,4534, ,2834,2834,4548,7306,33282.80
rb小计, ,4863,3901, , ,1427082,64838, ,60334232,262644042.54
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1005,4290,4290,3952,4034,-256,6720,-960,4053,6840,28535.04
wr1006,4290,4388,3906,4100,-211,360,-8,4069,2156,8840.08
wr1007,4385,4385,3960,4100,-267,348,-256,4122,1094,4533.61
wr1008,4426,4426,4000,4126,-259,438,-494,4134,1554,6558.00
wr1009,4450,4465,4056,4130,-318,998,-1776,4130,3662,15287.81
wr1010,4489,4570,4058,4139,-381,4740,-1356,4152,34012,144562.25
wr1011,4513,4529,4103,4164,-366,670,-532,4164,1094,4770.98
wr1012,4565,4565,4135,4216,-331,84,18,4216,94,406.90
wr1101,4585,4599,4188,4261,-294,56,16,4286,258,1135.66
wr1102,4610,4627,4208,4298,-306,6,-8,4298,26,115.93
wr1103,4507,4720,4251,4353,-312,32,16,4353,160,730.00
wr1104,4666,4670,4315,4357,-264,4,-2,4357,86,383.98
wr1105,4330,4499,4301,4390, ,8,8,4390,82,360.22
wr小计, ,4720,3906, , ,14464,-5334, ,51118,216220.46
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1006,4758,4780,4250,4325,-465,4460,-3734,4325,6554,30545.48
fu1007,4775,4810,4310,4310,-475,7034,-14862,4382,346250,1603588.27
fu1008,4786,4807,4366,4436,-351,752,442,4441,8526,39055.99
fu1009,4799,4810,4333,4437,-351,70406,65276,4448,772204,3427441.57
fu1010,4812,4836,4390,4490,-311,638,104,4498,3178,14547.13
fu1011,4850,4850,4364,4512,-317,876,464,4535,2040,9396.05
fu1012,4854,4855,4467,4558,-287,210,4,4565,660,3076.58
fu1101,4866,4880,4501,4595,-274,206,50,4594,758,3547.33
fu1103,4893,4950,4530,4661,-229,188,44,4661,680,3225.88
fu1104,4936,4938,4528,4638,-277,46,8,4638,334,1595.03
fu1105,4944,4944,4585,4675, ,128,128,4692,614,2907.62
fu小计, ,4950,4250, , ,84944,47924, ,1141798,5138926.92
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1005,24055,24280,22500,22500,-1730,4572,-2398,22795,5968,69748.27
ru1006,24200,24545,22110,24200,-30,2872,-536,23860,11308,131177.95
ru1007,23840,24350,21500,23420,-605,4130,-788,23615,20420,232972.30
ru1008,23450,23520,21050,23010,-580,3104,1138,23040,20868,232778.35
ru1009,23420,23480,20890,22845,-680,238628,44512,22885,32703410,363117539.50
ru1010,23215,23345,20800,22605,-730,494,188,22710,8828,96807.52
ru1011,23225,23290,20705,22425,-935,36374,23478,22490,1377572,15054427.18
ru1101,23510,23650,21115,22700,-1015,5464,3236,22785,45938,509314.20
ru1103,23680,23820,21415,22815,-1005,846,158,22915,6664,74983.55
ru1104,23350,23400,21435,22955,-945,30,26,22980,212,2382.26
ru1105,21940,23470,21555,23155, ,50,50,23155,132,1488.19
ru小计, ,24545,20705, , ,296564,69064, ,34201320,379523619.24
总计, , , , , ,3021768,359122, ,132479960,1187997335.09
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,
