交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
zn1203,15765,15850,15245,15570,-420,9620,-2528,15550,13508,105502.92
zn1204,15930,15995,15160,15295,-705,12872,-33434,15240,86332,675118.7
zn1205,16010,16125,15245,15385,-755,58276,-129412,15350,1007742,7979467.3
zn1206,16120,16245,15310,15445,-805,156622,86056,15425,3408148,26906270.35
zn1207,16260,16350,15370,15525,-825,147176,141764,15500,842000,6600996.48
zn1208,16285,16415,15460,15615,-815,11118,10100,15585,23582,186078.97
zn1209,16410,16490,15545,15705,-795,2586,1850,15675,8954,71364.27
zn1210,16450,16585,15610,15740,-805,1424,1118,15770,2552,20548.03
zn1211,16510,16645,15180,15820,-795,234,118,15795,650,5259.64
zn1212,16550,16700,15800,15825,-835,126,38,15825,384,3129.96
zn1301,16630,16770,15530,15970,-775,148,58,15895,404,3299.84
zn1302,16620,16965,15980,16050,-705,160,128,16050,448,3678.59
zn1303,16865,16865,15950,16115,16115,14,14,16115,22,180.48
zn小计, ,16965,15160, , ,400376,75870, ,5394726,42560895.5
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au1203,351.01,351.01,349.6,349.6,-13.59,120,0,349.6,54,1888.93
au1204,352.2,353,335.22,343,-22.33,132,-6,344.51,92,3176.29
au1205,352.55,353.35,338.05,341.6,-24.17,166,14,341.56,796,27598.35
au1206,348.83,351.75,335,340.2,-24.55,59996,-22562,340.09,1048968,36030978.71
au1207,348.78,352.9,328.42,340.3,-24.3,36,10,340.47,556,19110.84
au1208,350.95,352.15,337.03,340.32,-22.74,10,-4,340.32,56,1925.73
au1209,350,351.6,336.41,340.11,-24.54,52,0,340.22,528,18139.19
au1210,348.66,348.66,337.7,341.88,-23.04,50,36,341.88,68,2334.07
au1211,351.9,351.9,336.98,339.97,-23.08,12,4,339.97,46,1579.2
au1212,350.56,352.17,335.66,340.66,-24.34,24374,14566,340.28,80498,2756708.34
au1301,350.8,351,338.03,341.81,-23.12,4,0,341.81,96,3283.45
au1302,344.55,359.14,337.15,342.84,-22.09,14,14,342.84,64,2200.37
au1303,341.7,346.35,340.55,340.55,340.55,0,0,340.55,6,205.72
au小计, ,359.14,328.42, , ,84966,-7928, ,1131828,38869129.18
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1203,4200,4200,4200,4200,0,0,-4,4200,4,16.8
rb1204,4278,4330,4191,4230,-60,180,-92,4239,338,1437.84
rb1205,4285,4341,4225,4306,6,95714,-342298,4310,1012170,4340354
rb1206,4278,4346,4212,4294,-8,1382,-388,4296,2380,10201.45
rb1207,4331,4371,4283,4312,-3,146,-12,4312,114,494.21
rb1208,4310,4487,4272,4304,0,366,4,4309,284,1225.12
rb1209,4280,4369,4241,4310,6,1482,490,4317,6572,28385.12
rb1210,4281,4371,4230,4324,29,633168,198000,4324,11112128,48003231.15
rb1211,4300,4380,4248,4292,-14,172,164,4293,674,2929.59
rb1212,4318,4411,4283,4291,-28,50,34,4291,218,947.07
rb1301,4298,4356,4249,4286,-24,12882,12420,4286,19372,83628.47
rb1302,4301,4395,4283,4309,14,66,64,4306,184,795.2
rb小计, ,4487,4191, , ,745608,-131618, ,12154438,52473646.01
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1204,3923,4299,3923,4299,170,0,0,4111,4,16.44
wr1205,4315,4525,4227,4300,50,2,0,4300,46,196.94
wr1206,4245,4245,4159,4166,-54,22,0,4166,46,192.58
wr1209,4510,4510,4243,4312,57,6,4,4312,82,355.92
wr1210,4312,4350,4211,4280,13,0,0,4261,110,472.12
wr1211,4204,4347,4204,4330,125,6,6,4330,20,85.82
wr1302,4489,4489,4183,4325,109,2,2,4325,12,51.89
wr小计, ,4525,3923, , ,38,12, ,320,1371.71
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1204,5373,5503,4922,5450,76,10,6,5450,28,745.81
fu1205,5415,5639,5400,5540,112,498,-734,5535,2364,64676.89
fu1206,5418,5736,5416,5534,138,2,-4,5534,54,1505.29
fu1207,5436,5725,5416,5534,34,0,-2,5534,26,722.8
fu1208,5490,5490,5490,5426,-72,0,-2,5426,2,54.9
fu1209,5451,5606,5427,5560,96,308,304,5549,602,16557.96
fu1210,5342,5342,5342,5380,64,6,4,5380,4,106.84
fu1211,5451,5586,5443,5586,-58,16,8,5586,20,547.66
fu1301, , , ,5522,199,2,0,5522,0,0
fu小计, ,5736,4922, , ,842,-420, ,3100,84918.15
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1203,29380,29700,28820,29050,-545,3850,-110,29170,2608,38122.03
ru1204,29315,29615,27530,29100,-350,1344,194,29075,6720,97500.06
ru1205,29250,29580,27715,27980,-1450,82434,-211794,27965,15403080,220240098
ru1206,29005,29300,27350,27390,-1735,1564,1126,27510,10504,148151.86
ru1207,28745,29050,27350,27390,-1550,174,-12,27565,1218,17136.38
ru1208,28540,29085,27210,27210,-1565,50,-4,27365,542,15165.8
ru1209,28725,29105,27110,27120,-1740,66810,50536,27330,1588030,44423367.77
ru1210,28150,28890,27160,27160,-1340,34,16,27260,612,17092.46
ru1211,28600,28840,27060,27060,-1460,84,50,27100,582,16350.53
ru1301,28775,29200,27490,27540,-1345,136,104,27660,536,15120.75
ru1303,28970,28970,27475,27520,27520,80,80,27695,112,3115.53
ru小计, ,29700,27060, , ,156560,-159814, ,17014544,265031221.2
总计, , , , , ,2005976,-268176, ,46103142,704144979.9
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
