交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
zn0905,10110,10935,9855,10180,-50,112156,79088,10195,2444868,12656637.93
zn0906,10110,10925,9900,10150,-60,73362,68388,10160,313846,1613606.71
zn0907,9950,10935,9930,10125,-115,11604,10814,10135,28272,145428.29
zn0908,10055,11065,9950,10130,-125,1428,1046,10130,2774,14324.87
zn0909,10095,10915,9980,10130,-105,1534,1030,10155,2862,14788.10
zn0910,10055,11075,9995,10115,-180,452,62,10160,494,2547.35
zn0911,10085,11020,10040,10140,-240,782,546,10165,1040,5400.08
zn0912,10210,11070,10100,10260,10,706,574,10230,1158,6043.57
zn1001,11635,12300,10100,10210,-2040,446,436,10230,940,4962.76
zn1002,10010,10800,10010,10260, ,68,68,10270,192,995.79
zn小计, ,12300,9855, , ,241704,91038, ,3746460,19410700.88
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au0902, , , ,192.30,0.00,54,0,192.42,0,0.00
au0903,199.22,221.83,196.41,210.00,20.25,10,-22,215.60,82,1714.18
au0904,200.66,213.56,176.35,209.50,21.37,8,0,209.50,242,4889.74
au0905,200.95,218.23,195.96,207.60,20.11,98,30,207.53,1266,26332.56
au0906,200.16,217.84,195.65,206.48,18.97,40902,7616,206.64,409846,8463585.72
au0907,200.40,227.11,197.03,206.80,19.65,90,40,206.98,342,7075.08
au0908,201.42,214.99,197.40,207.94,19.69,82,0,207.77,154,3193.62
au0909,202.24,217.80,197.40,207.98,19.67,376,2,206.93,732,15010.76
au0910,198.42,218.00,191.10,206.36,16.46,20,14,206.80,134,2786.20
au0911,192.60,216.80,192.60,205.71,25.71,88,48,206.10,354,7207.99
au0912,202.55,217.65,196.68,206.32,17.02,1528,1360,206.81,3462,71961.37
au1001,197.67,207.55,197.67,207.55,27.35,2,2,207.55,4,81.04
au小计, ,227.11,176.35, , ,43258,9090, ,416618,8603838.27
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu0903,2822,3100,2582,2900,78,18460,-14052,2913,40552,116638.89
fu0904,2879,3208,2741,2940,51,768,-552,3005,11326,33795.57
fu0905,2970,3245,2786,3000,37,158240,40580,3054,10933728,33191928.28
fu0906,2968,3298,2839,3052,40,9400,8772,3106,68404,208121.11
fu0907,3040,3396,2908,3099,33,3256,2832,3130,11254,34711.69
fu0908,3137,3395,2970,3140,20,1748,732,3188,5346,17037.67
fu0909,3199,3465,3026,3180,19,1198,520,3246,8632,28077.36
fu0910,3270,3481,3101,3256,52,400,0,3282,538,1748.24
fu0911,3259,3538,3134,3336,48,116,-32,3291,414,1379.79
fu0912,3280,3612,3180,3320,25,622,132,3352,1588,5403.04
fu1001,3350,3628,3218,3344,34,142,104,3396,510,1757.21
fu小计, ,3628,2582, , ,194350,39036, ,11082292,33640598.84
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru0903,13200,14380,13080,14190,930,6108,-4152,14180,24432,169231.43
ru0904,13000,13980,12565,13685,785,1546,776,13720,15072,100802.66
ru0905,12640,14100,12355,13405,755,72130,-2090,13410,12486296,83083925.37
ru0906,12500,13750,11920,12900,495,1666,786,12930,19160,123599.89
ru0907,12350,13550,11430,12500,170,81018,76576,12530,2615514,16110624.16
ru0908,15020,15020,12300,12355,-3460,72,70,12385,270,1695.06
ru0909,12280,13710,11360,12175,-125,2654,2228,12215,22748,140045.68
ru0910,15845,15845,15050,15050,-1990,14,2,15050,4,30.90
ru0911,14260,14260,11365,12035,-5005,406,406,12100,1406,8447.50
ru1001,14260,14260,11715,12400,-4640,166,166,12425,1166,7317.94
ru小计, ,15845,11360, , ,165780,74768, ,15186068,99745720.57
总计, , , , , ,1187940,286534, ,44023294,315421402.85
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,
