交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
al小计, ,13895,12915, , ,373110,35692, ,1816374,12089705.9
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:锌,,,,,,,,,,
zn1405,15000,15225,15000,15225,230,7820,-7840,15205,15620,118078.35
zn1406,15045,15295,15025,15120,40,10870,-24584,15110,52110,394927.43
zn1407,15055,15320,15030,15120,50,48148,-39642,15115,358158,2716624.47
zn1408,15050,15310,15050,15150,70,68710,50310,15135,306144,2327744.94
zn1409,15100,15330,15065,15170,90,24554,18548,15155,51262,390160.94
zn1410,15070,15325,15070,15180,75,7878,7430,15170,11566,87940.53
zn1411,15190,15325,15140,15190,65,424,272,15170,512,3895.46
zn1412,15170,15325,15165,15225,125,634,170,15215,400,3047.14
zn1501,15195,15390,15175,15215,25,230,54,15215,164,1252.03
zn1502,15250,15360,15210,15245,35,52,-2,15225,44,335.93
zn1503,15215,15390,15195,15225,-50,74,16,15225,66,504.7
zn1504,15250,15475,15165,15255,-25,40,34,15255,100,764.73
zn1505,15445,15445,15220,15290,15290,38,38,15290,60,460.27
zn小计, ,15475,15000, , ,169472,4804, ,796206,6045736.89
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au1405,262,262,262,262,-0.45,6,0,262,6,157.2
au1406,262.3,264.6,253,253.65,-6.7,10880,-91514,253.55,880964,22962034.82
au1407,262.95,264.25,252.95,254.15,-6.45,28,-4,253.55,334,8615.41
au1408,264.9,264.9,253.15,254.15,-7.35,244,34,253.85,762,19657.51
au1410,264.65,264.65,252.95,252.95,-8.55,82,28,252.95,170,4411.3
au1412,264.05,265.9,252.2,253.3,-8.2,222344,122644,253.05,2288484,59308639.9
au1502,264.7,264.7,252.7,252.9,-9.05,34,6,252.9,122,3175.59
au1504,265.05,265.05,253.45,255.3,-6.55,34,6,255.05,72,1868.39
au小计, ,265.9,252.2, , ,233652,31200, ,3170914,82308560.12
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1405,3305,3360,3300,3350,25,2640,-13234,3352,16714,55602.41
rb1406,3268,3287,2899,2910,-340,506,164,2983,1332,4137.35
rb1407,3258,3278,2932,2937,-305,890,566,2955,2026,6247.1
rb1408,3265,3283,3025,3026,-255,188,-368,3029,948,3028.44
rb1409,3240,3310,3057,3068,-182,2826,-956,3078,58024,183336.34
rb1410,3220,3249,3047,3056,-171,1912636,11336,3069,41275936,129420519.2
rb1411,3184,3235,3023,3035,-193,904,654,3044,1956,6058.47
rb1412,3222,3229,3034,3042,-180,2726,2386,3047,5814,17973.47
rb1501,3208,3230,3057,3068,-142,630606,282820,3076,4594586,14348913.43
rb1502,3203,3212,3022,3054,-159,1014,88,3053,754,2353.21
rb1503,3207,3242,3048,3059,-167,1336,876,3063,1294,3995.13
rb1504,3211,3230,3058,3083,-137,1518,1364,3090,5158,16223.22
rb1505,3145,3194,3096,3097,3097,10018,10018,3108,19424,60953.25
rb小计, ,3360,2899, , ,2567808,295714, ,45983966,144129341
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1406,3429,3429,3188,3188,-241,0,0,3188,8,26.47
wr1407,3188,3256,3186,3256,-69,0,-8,3256,10,32.14
wr1409,3425,3425,3279,3240,-224,6,0,3240,8,26.82
wr1410,3409,3409,3206,3268,-112,6,4,3268,70,233.55
wr1412, , , ,3178,-266,2,0,3178,0,0
wr1501, , , ,3295,-18,2,0,3295,0,0
wr1502,3299,3299,3280,3200,-103,4,4,3200,6,19.76
wr1504, , , ,3199,-184,6,0,3199,0,0
wr小计, ,3429,3186, , ,26,0, ,102,338.74
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1406, , , ,3882,0,2,0,3882,0,0
fu1408,4219,4219,3807,3807,-216,4,-2,3807,4,80.26
fu1409,3799,3995,3668,3715,-42,16,10,3715,84,1625.1
fu1410,4067,4067,3766,3927,53,0,0,3927,8,157.08
fu1411, , , ,3950,0,2,0,3950,0,0
fu1501, , , ,3933,-70,2,0,3933,0,0
fu小计, ,4219,3668, , ,26,8, ,96,1862.44
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1405,13815,13925,13300,13550,-265,7378,-6020,13665,17772,242630.67
ru1406,13880,14395,13340,13710,-235,2366,1428,13875,11738,161863.16
ru1407,13985,14545,13485,13870,-225,1378,516,13925,6108,84064.77
ru1408,14300,14645,13570,14000,-200,782,244,14005,2056,28940.59
ru1409,14285,14840,13635,14125,-215,303232,-22662,14180,13439746,191718444.2
ru1410,14250,14825,13720,14190,-120,1078,62,14175,2170,30985.02
ru1411,14390,14840,13675,14175,-230,10894,734,14220,45714,654320.66
ru1501,15405,16160,14985,15505,50,117552,11198,15540,2862984,44646652.67
ru1503,15635,16310,15185,15660,145,1348,458,15725,9136,143236.94
ru1504,15450,16320,15235,15900,300,6,-2,15890,184,2879.92
ru1505,15525,16515,15440,15855,15855,2626,2626,15920,12460,200588.2
ru小计, ,16515,13300, , ,448640,-11418, ,16410068,237914606.8
总计, , , , , ,5179660,344442, ,95238012,839121511
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
上期有色金属指数,2710.15,2792.32,2669.55,2762.71,52.68,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
